1995-01-04,1,10,10,10,10,200
24hrTicker,1641402804204,BTCUSDT,-377.20000000,-0.806,46311.27183520,46799.85000000,46422.66000000,0.00115000,46422.65000000,0.24717000,46422.66000000,1.02539000,46799.86000000,47070.00000000,45500.00000000,29530.13597000,1367578154.23706720,1641316403898,1641402803898,1210700444,1211628987,928544
24hrTicker,1641402804204,BTCUSDT,-377.20000000,-0.806,46311.27183520,46799.85000000,46422.66000000,0.00115000,46422.65000000,0.24717000,46422.66000000,1.02539000,46799.86000000,47070.00000000,45500.00000000,29530.13597000,1367578154.23706720,1641316403898,1641402803898,1210700444,1211628987,928544
24hrTicker,1641402805216,BTCUSDT,-373.97000000,-0.799,46311.27092760,46796.63000000,46422.66000000,0.00278000,46422.65000000,0.75806000,46422.66000000,0.93969000,46796.63000000,47070.00000000,45500.00000000,29530.12016000,1367577395.25426080,1641316405215,1641402805215,1210700455,1211628991,928537
24hrTicker,1641402805216,BTCUSDT,-373.97000000,-0.799,46311.27092760,46796.63000000,46422.66000000,0.00278000,46422.65000000,0.75806000,46422.66000000,0.93969000,46796.63000000,47070.00000000,45500.00000000,29530.12016000,1367577395.25426080,1641316405215,1641402805215,1210700455,1211628991,928537
24hrTicker,1641402806228,BTCUSDT,-375.26000000,-0.802,46311.27224602,46796.62000000,46421.37000000,0.00023000,46417.51000000,0.01614000,46417.52000000,1.59552000,46796.63000000,47070.00000000,45500.00000000,29530.79068000,1367608486.82178730,1641316406214,1641402806214,1210700458,1211629003,928546
24hrTicker,1641402806228,BTCUSDT,-375.26000000,-0.802,46311.27224602,46796.62000000,46421.37000000,0.00023000,46417.51000000,0.01614000,46417.52000000,1.59552000,46796.63000000,47070.00000000,45500.00000000,29530.79068000,1367608486.82178730,1641316406214,1641402806214,1210700458,1211629003,928546
24hrTicker,1641402807227,BTCUSDT,-386.75000000,-0.826,46311.26123312,46799.85000000,46409.89000000,0.05519000,46409.88000000,0.23730000,46409.89000000,2.95502000,46796.64000000,47070.00000000,45500.00000000,29530.52993000,1367596085.94064760,1641316407213,1641402807213,1210700469,1211629020,928552
24hrTicker,1641402807227,BTCUSDT,-386.75000000,-0.826,46311.26123312,46799.85000000,46409.89000000,0.05519000,46409.88000000,0.23730000,46409.89000000,2.95502000,46796.64000000,47070.00000000,45500.00000000,29530.52993000,1367596085.94064760,1641316407213,1641402807213,1210700469,1211629020,928552
24hrTicker,1641402808228,BTCUSDT,-393.70000000,-0.841,46311.26233152,46798.03000000,46404.32000000,0.05153000,46404.31000000,0.13293000,46404.32000000,1.89291000,46798.02000000,47070.00000000,45500.00000000,29530.87985000,1367612323.61402990,1641316408204,1641402808204,1210700471,1211629030,928560
24hrTicker,1641402808228,BTCUSDT,-393.70000000,-0.841,46311.26233152,46798.03000000,46404.32000000,0.05153000,46404.31000000,0.13293000,46404.32000000,1.89291000,46798.02000000,47070.00000000,45500.00000000,29530.87985000,1367612323.61402990,1641316408204,1641402808204,1210700471,1211629030,928560
24hrTicker,1641402809218,BTCUSDT,-393.71000000,-0.841,46311.26239888,46798.02000000,46404.31000000,0.09035000,46404.30000000,0.02999000,46404.31000000,1.79093000,46798.02000000,47070.00000000,45500.00000000,29530.95873000,1367615978.63550160,1641316409216,1641402809216,1210700474,1211629038,928565
24hrTicker,1641402809218,BTCUSDT,-393.71000000,-0.841,46311.26239888,46798.02000000,46404.31000000,0.09035000,46404.30000000,0.02999000,46404.31000000,1.79093000,46798.02000000,47070.00000000,45500.00000000,29530.95873000,1367615978.63550160,1641316409216,1641402809216,1210700474,1211629038,928565
24hrTicker,1641402810222,BTCUSDT,-395.52000000,-0.845,46311.26237574,46798.02000000,46402.50000000,0.00128000,46402.49000000,1.04550000,46402.50000000,0.04153000,46798.02000000,47070.00000000,45500.00000000,29530.95965000,1367616020.55848530,1641316410222,1641402810222,1210700476,1211629043,928568
24hrTicker,1641402810222,BTCUSDT,-395.52000000,-0.845,46311.26237574,46798.02000000,46402.50000000,0.00128000,46402.49000000,1.04550000,46402.50000000,0.04153000,46798.02000000,47070.00000000,45500.00000000,29530.95965000,1367616020.55848530,1641316410222,1641402810222,1210700476,1211629043,928568
24hrTicker,1641402811221,BTCUSDT,-395.53000000,-0.845,46311.26249296,46798.03000000,46402.49000000,0.04662000,46402.49000000,0.32354000,46402.50000000,0.24054000,46798.02000000,47070.00000000,45500.00000000,29531.00501000,1367618124.69906530,1641316411184,1641402811184,1210700479,1211629047,928569
24hrTicker,1641402811221,BTCUSDT,-395.53000000,-0.845,46311.26249296,46798.03000000,46402.49000000,0.04662000,46402.49000000,0.32354000,46402.50000000,0.24054000,46798.02000000,47070.00000000,45500.00000000,29531.00501000,1367618124.69906530,1641316411184,1641402811184,1210700479,1211629047,928569
24hrTicker,1641402812132,BTCUSDT,-395.54000000,-0.845,46311.26265322,46798.02000000,46402.49000000,0.02472000,46402.49000000,0.74342000,46402.50000000,0.28450000,46798.03000000,47070.00000000,45500.00000000,29531.08554000,1367621858.87772840,1641316412107,1641402812107,1210700482,1211629051,928570
24hrTicker,1641402812132,BTCUSDT,-395.54000000,-0.845,46311.26265322,46798.02000000,46402.49000000,0.02472000,46402.49000000,0.74342000,46402.50000000,0.28450000,46798.03000000,47070.00000000,45500.00000000,29531.08554000,1367621858.87772840,1641316412107,1641402812107,1210700482,1211629051,928570
24hrTicker,1641402813226,BTCUSDT,-403.82000000,-0.863,46311.25277197,46806.32000000,46402.50000000,0.00249000,46400.73000000,0.01454000,46400.74000000,3.60179000,46806.32000000,47070.00000000,45500.00000000,29530.57583000,1367597961.76491050,1641316413220,1641402813220,1210700503,1211629060,928558
24hrTicker,1641402813226,BTCUSDT,-403.82000000,-0.863,46311.25277197,46806.32000000,46402.50000000,0.00249000,46400.73000000,0.01454000,46400.74000000,3.60179000,46806.32000000,47070.00000000,45500.00000000,29530.57583000,1367597961.76491050,1641316413220,1641402813220,1210700503,1211629060,928558
24hrTicker,1641402814207,BTCUSDT,-406.30000000,-0.868,46311.25330412,46806.32000000,46400.01000000,0.11504000,46400.00000000,0.22356000,46400.01000000,3.57689000,46806.31000000,47070.00000000,45500.00000000,29530.75552000,1367606299.14888310,1641316414107,1641402814107,1210700504,1211629071,928568
24hrTicker,1641402814207,BTCUSDT,-406.30000000,-0.868,46311.25330412,46806.32000000,46400.01000000,0.11504000,46400.00000000,0.22356000,46400.01000000,3.57689000,46806.31000000,47070.00000000,45500.00000000,29530.75552000,1367606299.14888310,1641316414107,1641402814107,1210700504,1211629071,928568
24hrTicker,1641402815227,BTCUSDT,-410.34000000,-0.877,46311.25484489,46806.32000000,46395.97000000,0.00113000,46395.97000000,0.78007000,46395.98000000,0.19233000,46806.31000000,47070.00000000,45500.00000000,29531.28661000,1367630940.09322400,1641316415145,1641402815145,1210700504,1211629093,928590
24hrTicker,1641402815227,BTCUSDT,-410.34000000,-0.877,46311.25484489,46806.32000000,46395.97000000,0.00113000,46395.97000000,0.78007000,46395.98000000,0.19233000,46806.31000000,47070.00000000,45500.00000000,29531.28661000,1367630940.09322400,1641316415145,1641402815145,1210700504,1211629093,928590
24hrTicker,1641402816224,BTCUSDT,-410.16000000,-0.876,46311.25197394,46806.15000000,46395.98000000,0.02916000,46396.42000000,2.15004000,46396.43000000,0.04327000,46806.14000000,47070.00000000,45500.00000000,29531.51725000,1367641536.53762630,1641316416218,1641402816218,1210700513,1211629116,928604
24hrTicker,1641402816224,BTCUSDT,-410.16000000,-0.876,46311.25197394,46806.15000000,46395.98000000,0.02916000,46396.42000000,2.15004000,46396.43000000,0.04327000,46806.14000000,47070.00000000,45500.00000000,29531.51725000,1367641536.53762630,1641316416218,1641402816218,1210700513,1211629116,928604
24hrTicker,1641402817209,BTCUSDT,-409.73000000,-0.875,46311.25199365,46806.15000000,46396.42000000,0.00665000,46396.42000000,0.58411000,46396.43000000,0.55567000,46806.15000000,47070.00000000,45500.00000000,29531.67637000,1367648906.16607880,1641316417167,1641402817167,1210700517,1211629123,928607
24hrTicker,1641402817209,BTCUSDT,-409.73000000,-0.875,46311.25199365,46806.15000000,46396.42000000,0.00665000,46396.42000000,0.58411000,46396.43000000,0.55567000,46806.15000000,47070.00000000,45500.00000000,29531.67637000,1367648906.16607880,1641316417167,1641402817167,1210700517,1211629123,928607
24hrTicker,1641402818218,BTCUSDT,-404.50000000,-0.864,46311.25139805,46800.94000000,46396.43000000,0.03750000,46396.42000000,1.30562000,46396.43000000,0.33371000,46800.93000000,47070.00000000,45500.00000000,29531.67173000,1367648673.69264360,1641316418180,1641402818180,1210700525,1211629127,928603
24hrTicker,1641402818218,BTCUSDT,-404.50000000,-0.864,46311.25139805,46800.94000000,46396.43000000,0.03750000,46396.42000000,1.30562000,46396.43000000,0.33371000,46800.93000000,47070.00000000,45500.00000000,29531.67173000,1367648673.69264360,1641316418180,1641402818180,1210700525,1211629127,928603
24hrTicker,1641402819214,BTCUSDT,-404.52000000,-0.864,46311.25125824,46800.94000000,46396.42000000,0.11547000,46396.42000000,1.17768000,46396.43000000,0.20682000,46800.94000000,47070.00000000,45500.00000000,29531.87805000,1367658224.50110660,1641316419144,1641402819144,1210700533,1211629139,928607
24hrTicker,1641402819214,BTCUSDT,-404.52000000,-0.864,46311.25125824,46800.94000000,46396.42000000,0.11547000,46396.42000000,1.17768000,46396.43000000,0.20682000,46800.94000000,47070.00000000,45500.00000000,29531.87805000,1367658224.50110660,1641316419144,1641402819144,1210700533,1211629139,928607
24hrTicker,1641402820211,BTCUSDT,-405.08000000,-0.866,46311.25046553,46801.50000000,46396.43000000,0.00273000,46396.42000000,0.70617000,46396.43000000,0.20409000,46801.51000000,47070.00000000,45500.00000000,29531.83251000,1367656092.07666110,1641316420204,1641402820204,1210700536,1211629142,928607
24hrTicker,1641402820211,BTCUSDT,-405.08000000,-0.866,46311.25046553,46801.50000000,46396.43000000,0.00273000,46396.42000000,0.70617000,46396.43000000,0.20409000,46801.51000000,47070.00000000,45500.00000000,29531.83251000,1367656092.07666110,1641316420204,1641402820204,1210700536,1211629142,928607
